feature/_exemplar_ENGLISH	FFrq	monkey	beaver	bison	dromedary	squirrel	hedgehog	donkey	giraffe	hamster	deer	dog	polar_bear	kangaroo	cat	cow	rabbit	llama	lion	mouse	rhinoceros	hippopotamus	elephant	horse	sheep	tiger	pig	bat	fox	wolf	zebra	eagle	dove	duck	magpie	pheasant	vulture	rooster	turkey	cabary	kip	cuckoo	crow	chickadee	seagull	blackbird	sparrow	stork	parrot	parakeet	peacock	pelican	penguin	heron	robin	woodpecker	ostrich	owl	falcon	swan	swallow	anchovy	dolphin	trout	goldfish	shark	herring	squid	cod	carp	orca	eel	piranha	plaice	flatfish	sperm_whale	ray	sardine	pike	stickleback	sole	whale	salmon	swordfish	bee_	leech	horsefly	centipede	fruit_fly	bumblebee	cockroach	beetle	cricket	dragonfly	ladybug	louse	maybug	ant	moth	mosquito	earwig	wood_louse	caterpillar	spider	grashopper	fly	butterfly	flee	wasp	worm	viger	alligator	boa	cobra	dinosaur	gecko	lizard	blindworm	caiman	chameleon	frog	crocodile	iguana	toad	python	salamander	tortoise	snake	monitor_lizard	turtle
is_an_amphibian	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	2	0	4	0	3	1	0	0	2
takes_on_the_colour_of_its_surroundings	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	0	0	1	1	0
doesn't_make_a_sound	36	0	1	0	1	1	2	0	2	2	2	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	4	4	3	4	4	4	4	1	4	4	4	4	3	4	4	4	4	4	1	4	4	0	4	1	4	2	0	4	4	0	2	4	4	4	4	4	0	4	4	4	4	0	0	4	4	0	3	0	1	0	0	0	2	1	2	1	1	0	1	0	0	0	1	3	0	0	3
has_a_long_tongue	36	0	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	4	4	0	3	3	1	0	3	3	0	1	2	3	3	0	3	1	0
is_eaten_by_birds	36	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	2	1	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	2	1	3	3	2	1	3	3	3	1	2	3	3	3	3	3	3	3	3	3	3	3	2	2	1	4	3	0	1	1	0	1	3	2	0	1	3	0	1	3	2	3	0	1	0	0
can_be_poisonous	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	4	0	2	3	0	0	0	0	0	0	3	0	0	2	2	1	0	3	0	0
eats_worms	37	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	4	3	1	3	2	2	3	4	4	4	2	4	3	3	3	2	2	2	1	3	4	4	3	4	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	3	1	1	3	4	1	2	4	1	3	1	2	2	1
has_claws	37	1	2	0	0	2	1	0	0	2	0	4	4	1	4	0	2	0	4	1	0	0	0	0	0	4	0	2	4	4	0	4	2	0	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	2	2	2	2	3	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	2	0	2	2	0	2	2	0	0	0	0	0	2	0
lives_in_the_desert	37	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	1	0	1	1	0	2	0	0
lives_nearby_the_water	37	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	4	2	0	0	0	0	0	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	1	2	1	1	4	1	4	4	1	2	2	3	2	1	1	3
makes_a_hissing_noise	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	0	0	1	1	0	0	0	0	0	0	4	1	0	4	0	0
is_poisonous	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	4	0	0	0	0	0	0	2	0	0	2	3	1	0	2	0	0
is_thik	38	0	0	4	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	4	4	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
lives_in_a_herd	38	0	0	4	0	0	0	0	1	0	3	1	0	1	0	3	0	2	2	0	1	1	2	2	3	1	0	0	0	2	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
you_can_ride_on_it	38	0	0	1	3	0	0	4	0	0	0	0	0	0	0	2	0	1	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
has_bones	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	3	2	4	1	4	4	0	4	4	4	4	2	4	4	4	4	4	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sings_(whistles)	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	3	0	1	1	2	1	3	2	1	1	2	0	0	0	1	3	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
appears_in_fairy_tales_and_stories	40	0	1	1	1	1	1	2	1	1	2	3	2	1	4	3	2	1	2	2	1	1	2	2	2	2	2	1	2	3	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	1	1	2	3	1	1	1	1	2	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	1	1	2	3	1	1	1	1	3	1	1	1	1	1	3	1	1	3	1	1	1	1	0	0	1	3	0	1	0	0	1	3	2	0	3	1	1	3	2	1	0
yellow	40	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
has_legs	41	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	4	4	4	0	0	4	0	0	4	4	4	0	4	4	4	4	4	4	0	4	4	0	4	4
is_a_freshwater_fish	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	1	4	4	1	1	0	1	2	1	3	4	0	0	0	1	1	4	3	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	1	2	0	1	0	1	0	1	0	2
is_a_bird_of_prey	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lives_in_the_wild	42	2	2	3	3	3	2	1	3	1	3	2	3	3	3	1	3	3	3	3	3	3	3	2	0	3	1	3	3	3	3	3	3	3	3	3	3	1	2	2	1	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
has_a_pointed_mouth	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	4	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	1	2	4	3	4	2	3	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
does_not_live_in_Belgium	44	2	1	3	3	0	0	0	3	0	0	0	3	4	0	0	0	3	3	0	3	3	3	0	0	3	0	0	0	0	3	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	0	0	0	2	3	1	1	3	1	2	1	1	3	1	3	1	1	2	2	2	1	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	4	4	1	1	3	3	0	3	3	0	3	1	2	3	4	2
heavy	44	1	1	4	4	0	0	2	3	0	0	0	4	2	0	3	0	3	3	0	4	4	4	4	1	3	3	0	1	1	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	4	0	0	4	0	2	0	0	4	0	0	0	0	4	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	4	0	0	0	4	0	0	4	1	0	4	0	2	2	2	1
lives_on_a_farm	44	0	0	0	0	0	0	3	0	0	1	3	0	0	3	4	3	0	0	2	0	0	0	4	4	0	4	1	0	0	0	0	0	1	0	1	0	3	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
is_cute	45	2	3	0	0	3	1	2	0	2	3	3	1	2	3	0	4	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	2	0	2	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
is_irritating	45	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	3	1	0	0	0	2	1	1	1	1	1	1	1	1	1	0	2	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	1	3	3	3	2	3	2	0	4	2	2	4	4	3	3	1	3	3	4	0	4	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
quacks	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0
makes_a_lot_of_clamor	46	2	0	0	0	0	0	2	0	0	0	3	0	0	1	2	0	0	2	0	1	1	1	2	1	2	3	0	0	0	0	1	2	2	1	1	1	3	1	1	3	2	1	1	3	1	2	1	3	2	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	3	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
sucks_blood	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	0	0	1	0	2	0	0	0	3	1	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bites	48	2	0	2	0	2	0	2	2	2	1	4	3	1	3	1	2	2	4	2	2	2	1	2	1	4	1	2	4	4	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	4	4	3	4	3	1	1	1	4	1	1	4	1	1	4	1	2	4	2	2
can_jump_far	48	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	4	0	1	0	0	0	0
eats_grass	48	1	1	4	2	1	1	3	3	1	4	1	1	2	0	4	3	3	0	1	2	2	2	3	3	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hairy	48	2	3	2	3	2	0	2	2	2	2	3	3	2	3	2	3	3	2	1	1	1	1	2	3	3	0	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
is_yellow_and_black	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
exists_in_different_sizes_and_kinds	49	3	1	1	1	1	1	1	1	2	2	4	1	1	4	2	3	1	1	2	2	1	2	4	2	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	3	1	1	2	1	1	1	1	4	1	1	2	2	2	1	1	1	3	2	1	1	1	2	1	2	3	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	1	2	1	1	3	4	2	3	4	1	1	2	2	1	1	1	3	2	2	1	1	1	4	3	1	2	1	3	4	4	1	3
causes_itching	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	1	0	0	0	1	0	2	0	2	0	4	0	0	0	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
is_slow	52	1	1	0	3	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	3	3	3	0	1	0	3	0	0	0	0	0	0	1	0	1	0	3	2	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	2	1	2	0	1	2	0	3	0	0	3	3	4	1	1	0	0	2	0	4	1	1	2	2	0	1	0	2	1	2	1	1	0	2	2	0	4	1	0	2
is_green-brown	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	2	1	2	3	4	1	4	2	2	4	3	3	2	3	3	2	3	3
kind_of_snake	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	0	0	0	1	0	0	0	0	0	0	4	0	0	4	0	0
has_feelers	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	4	3	3	4	4	4	3	4	2	4	3	4	3	4	4	4	2	4	3	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
is_an_animal_of_prey	54	0	1	1	0	0	0	0	0	0	0	2	3	0	1	0	0	0	4	0	0	0	0	0	0	4	0	1	4	4	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	4	0	0	0	1	1	0	4	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	4	3	1	1	0	4	1	0	4	1	0	3	1	0	4	2	0
lives_in_trees	54	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	4	1	2	0	0	2	0	3	4	4	1	4	3	1	3	2	1	1	0	1	4	4	0	4	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	2	1	1	0	2	0	0	2	0	1	2	0	1	2	0
lives_in_a_cage	57	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	2	0	1	0	1	1	1	0
is_flat	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	4	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jumps	59	3	0	0	0	3	0	0	0	1	1	1	0	3	1	0	3	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	3	0	0	4	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	1	1	0	0	1	4	0	1	4	0	1	0	0	1	0
makes_a_sound	59	3	2	3	3	2	2	4	2	2	2	4	2	2	4	4	2	3	4	3	3	3	4	4	4	4	4	2	2	3	3	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	3	0	2	4	0	0	4	1	0	0	0	0	0	4	0	0	0	0	2	4	0	0	3	0	3	1	4	4	3	1	1	2	1	1	4	1	2	3	4	2	0	4	2	0
can_have_different_colors	61	2	1	0	0	0	0	1	0	3	2	3	0	0	3	3	3	0	1	2	0	0	0	3	2	2	1	0	2	3	0	1	3	3	1	1	3	3	2	0	3	2	0	2	2	0	1	1	4	3	2	1	1	0	1	1	1	3	1	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	2	1	0	1	1	0	0	0	0	3	1	1	0	4	0	0	0	3	0	2	2	1	3	3	0	0	4	2	0	2	1	2	3	0	3	1	2
